"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5974316";"";"None";"349.39";"0";"2.89";"BDBM302053";"O=C1CCc2cc(/C=C/C(=O)N3CC=C(c4ccco4)CC3)cnc2N1";"IC50";"'='";"973.0";"nM";"6.01";"";"578210";"UO_0000065";"17.21";"0.32";"3.12";"7.97";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"973.0"
"CHEMBL5751144";"";"None";"377.44";"0";"3.05";"BDBM302072";"O=C1CCc2cc(/C=C/C(=O)N3CCC(Oc4ccccc4)CC3)cnc2N1";"IC50";"'='";"2460.0";"nM";"5.61";"";"578229";"UO_0000065";"14.86";"0.27";"2.56";"7.84";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"2460.0"
"CHEMBL5956191";"";"None";"375.43";"0";"3.13";"BDBM316907";"O=C1CCc2cc(/C=C/C(=O)N3CC4C=C(c5ccoc5)CC4C3)cnc2N1";"IC50";"'='";"1540.0";"nM";"5.81";"";"619712";"UO_0000065";"15.48";"0.28";"2.68";"7.70";"0";"CHEMBL5732078";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI. Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined. A best-fit curve is fitted by a minimum of squares method.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5726112";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1540.0"
"CHEMBL5964508";"";"None";"392.48";"0";"3.00";"BDBM316916";"O=C1CCc2cc(/C=C/C(=O)N3CC4C=C(c5nccs5)CC4C3)cnc2N1";"IC50";"'='";"1170.0";"nM";"5.93";"";"619721";"UO_0000065";"15.11";"0.29";"2.93";"7.89";"0";"CHEMBL5732078";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI. Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined. A best-fit curve is fitted by a minimum of squares method.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5726112";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1170.0"
"CHEMBL5866127";"";"None";"425.94";"0";"4.26";"BDBM316939";"O=C1CCc2cc(/C=C/C(=O)N3CC4C=C(c5ccsc5Cl)CC4C3)cnc2N1";"IC50";"'='";"1780.0";"nM";"5.75";"";"619744";"UO_0000065";"13.50";"0.27";"1.49";"9.23";"0";"CHEMBL5732078";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI. Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined. A best-fit curve is fitted by a minimum of squares method.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5726112";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1780.0"
"CHEMBL6026468";"";"None";"402.50";"0";"2.88";"BDBM316902";"Cc1ccccc1N1C[C@H]2CN(C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)C[C@H]2C1";"IC50";"'='";"944.0";"nM";"6.03";"";"619707";"UO_0000065";"14.97";"0.27";"3.15";"9.19";"0";"CHEMBL5732078";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI. Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined. A best-fit curve is fitted by a minimum of squares method.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5726112";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"944.0"
"CHEMBL5955079";"";"None";"433.53";"0";"3.81";"BDBM316942";"CC(=O)c1ccc(C2=CC3CN(C(=O)/C=C/c4cnc5c(c4)CCC(=O)N5)CC3C2)s1";"IC50";"'='";"1010.0";"nM";"6.00";"";"619747";"UO_0000065";"13.83";"0.26";"2.19";"7.55";"0";"CHEMBL5732078";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI. Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined. A best-fit curve is fitted by a minimum of squares method.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5726112";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1010.0"
"CHEMBL5793802";"";"None";"405.52";"0";"3.91";"BDBM316943";"Cc1csc(C2=CC3CN(C(=O)/C=C/c4cnc5c(c4)CCC(=O)N5)CC3C2)c1";"IC50";"'='";"1550.0";"nM";"5.81";"";"619748";"UO_0000065";"14.33";"0.27";"1.90";"9.33";"0";"CHEMBL5732078";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI. Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined. A best-fit curve is fitted by a minimum of squares method.";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5726112";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1550.0"
"CHEMBL5273284";"";"None";"400.48";"0";"2.70";"26";"O=C1CNCc2cc(/C=C/C(=O)N3CC4C=C(c5ccccc5)CC4C3)cnc2N1";"IC50";"'='";"0.35";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5231305";"Inhibition of Staphylococcus aureus FabI assessed as inhibition of bacterial growth by measuring the NADH consumption rate at 20 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5230110";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.3333 hr";"INHIBITOR";"";"0.35"
"CHEMBL2178284";"";"None";"293.27";"0";"3.12";"14, MUT056399";"CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"27.01";"0.52";"4.80";"10.92";"1";"CHEMBL5231308";"Inhibition of Staphylococcus aureus FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5230110";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"12.0"
"CHEMBL5283864";"";"None";"254.41";"1";"5.18";"85, MPDA";"CC(C)CCC/C=C\CCCCCCCC(=O)O";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"18.85";"0.36";"-0.38";"12.86";"0";"CHEMBL5231344";"Inhibition of Staphylococcus aureus ATCC 29213 FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5230110";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"16.0"
"CHEMBL2178284";"";"None";"293.27";"0";"3.12";"14, MUT056399";"CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"27.01";"0.52";"4.80";"10.92";"1";"CHEMBL5231344";"Inhibition of Staphylococcus aureus ATCC 29213 FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5230110";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"12.0"
"CHEMBL2178290";"";"None";"249.24";"0";"2.57";"95";"CCc1cc(O)c(Oc2ccc[nH]c2=O)cc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2188143";"Inhibition of Staphylococcus aureus recombinant FabI using trans-2-octenoyl N-acetylcysteamine thioester as substrate preincubated for 60 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2176870";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"100.0"
"CHEMBL2178283";"";"None";"307.30";"0";"3.43";"44";"CCc1cc(OC)c(Oc2ccc(C(N)=O)cc2F)cc1F";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"15.22";"0.29";"1.25";"7.60";"0";"CHEMBL2188143";"Inhibition of Staphylococcus aureus recombinant FabI using trans-2-octenoyl N-acetylcysteamine thioester as substrate preincubated for 60 mins";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL2176870";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"21.0"
"CHEMBL65914";"";"None";"278.36";"0";"3.92";"6";"COc1ccc(-c2cn(Cc3ccc(C)cc3)cn2)cc1";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"23.72";"0.43";"2.68";"24.41";"0";"CHEMBL5231308";"Inhibition of Staphylococcus aureus FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5230110";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.25"
"CHEMBL64645";"";"None";"254.36";"0";"3.97";"7";"Cc1ccc(Cn2cnc(-c3ccsc3)c2)cc1";"IC50";"'='";"360.0";"nM";"6.44";"";"";"UO_0000065";"25.33";"0.49";"2.47";"36.16";"0";"CHEMBL5231308";"Inhibition of Staphylococcus aureus FabI in the presence of NADH using crotonyl CoA as substrate by measuring NADH consumption rate";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5230110";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.36"
"CHEMBL3623400";"";"None";"344.82";"1";"5.63";"15e";"Cc1cc(Cl)ccc1Oc1coc(/C=C/c2ccsc2)cc1=O";"IC50";"'='";"3120.0";"nM";"5.51";"";"";"UO_0000065";"15.97";"0.33";"-0.12";"13.96";"0";"CHEMBL3625533";"Inhibition of Staphylococcus aureus FabI assessed as reduction in inhibition of reduction of trans-2-octenoyl N-acetylcysteamine substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3621046";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"3.12"
"CHEMBL4210639";"";"None";"283.35";"0";"3.38";"2";"O=C(Cc1ccccc1F)N1CCC(c2ccccc2)C1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"18.71";"0.34";"1.92";"26.10";"0";"CHEMBL4182166";"Inhibition of Staphylococcus aureus subsp. aureus Rosenbach ATCC 43300 FabI using crotonyl-CoA as substrate in presence of NADPH/NADH after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4177701";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"5.0"
"CHEMBL4205565";"";"None";"299.80";"0";"3.90";"1";"O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1";"IC50";"'='";"10700.0";"nM";"4.97";"";"";"UO_0000065";"16.58";"0.32";"1.07";"24.47";"0";"CHEMBL4182166";"Inhibition of Staphylococcus aureus subsp. aureus Rosenbach ATCC 43300 FabI using crotonyl-CoA as substrate in presence of NADPH/NADH after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4177701";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"10.7"
"CHEMBL5532124";"";"None";"398.30";"0";"4.65";"o1";"CCn1c(C2CC(=O)N(c3cccc(Br)c3C)C2)nc2ccccc21";"IC50";"'='";"342.1";"nM";"6.47";"";"";"UO_0000065";"16.23";"0.35";"1.82";"16.96";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"342.1"
"CHEMBL5517869";"";"None";"384.28";"0";"4.16";"(S)-n31";"Cc1c(Br)cccc1N1C[C@@H](c2nc3ccccc3n2C)CC1=O";"IC50";"'='";"94.0";"nM";"7.03";"";"";"UO_0000065";"18.29";"0.40";"2.87";"18.43";"0";"CHEMBL5503720";"Inhibition of N-terminal his 6 tagged Staphylococcus aureus Fabi (1 to 771 residues) expressed in Escherichia coli BL21 incubated for 30 mins in presence of NADPH by fluorescence based microplate reader analysis";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5500393";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"94.0"
"CHEMBL4214922";"";"None";"322.41";"0";"3.20";"17";"CC(=O)Nc1ccc(CC(=O)N2CCC(c3ccccc3)C2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4182166";"Inhibition of Staphylococcus aureus subsp. aureus Rosenbach ATCC 43300 FabI using crotonyl-CoA as substrate in presence of NADPH/NADH after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL4177701";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"100.0"
"CHEMBL3322729";"";"None";"515.61";"1";"2.86";"AEA27";"Cc1c(C2CN(C(=O)/C=C/c3cnc4c(c3)CN(CCN3CCOCC3)CC(=O)N4)C2)oc2ccccc12";"IC50";"'='";"289.0";"nM";"6.54";"";"";"UO_0000065";"12.68";"0.24";"3.68";"7.17";"0";"CHEMBL3365684";"Inhibition of Staphylococcus aureus FabI-mediated reduction of enoyl-ACP preincubated for 30 mins measured after 2 hrs by spectrophotometry";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3352330";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.289"
"CHEMBL6061668";"";"None";"349.39";"0";"2.89";"BDBM302054";"O=C1CCc2cc(/C=C/C(=O)N3CC=C(c4ccoc4)CC3)cnc2N1";"IC50";"'='";"1370.0";"nM";"5.86";"";"578211";"UO_0000065";"16.78";"0.31";"2.97";"7.77";"0";"CHEMBL5731701";"Enzyme Inhibition Assay: FabI enzyme inhibition assays were carried out in half-area, 384-well microtitre plates. Compounds were evaluated in 40-μl assay mixtures containing 100 mM NaADA, pH 6.5 (ADA=N-[2-acetamido]-2iminodiacetic acid), 250 μM crotonoyl-CoA, 625 μM NADH and 50 μg/ml S. aureus ATCC 29213 FabI Inhibitors were typically varied over the range of 50 to 0.39 μM. The reaction mixtures were incubated for 30 minutes at room temperature and the reaction was stopped by adding 200 mM Tris buffer (pH 9.0) to create a pH-shift. The consumption of NADH was monitored by measuring the change in absorbance at 340. By comparing sample readings to those of negative (absence of compound) and positive (absence of enzyme) controls, the percent inhibition of enzymatic activity of the compounds was determined A best-fit curve is fitted by a minimum of squares method. From this an IC50-value (expressed in μg/ml), resulting in 50% inhibition of enzymatic activity, was obtained.";"B";"BAO_0000019";"assay format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL5725922";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"1370.0"
"CHEMBL3623420";"";"None";"452.34";"1";"6.57";"16e";"O=c1cc(COc2ccccc2)n(Cc2ccccc2)cc1Oc1ccc(Cl)cc1Cl";"IC50";"'='";"1420.0";"nM";"5.85";"";"";"UO_0000065";"12.93";"0.26";"-0.72";"14.45";"0";"CHEMBL3625533";"Inhibition of Staphylococcus aureus FabI assessed as reduction in inhibition of reduction of trans-2-octenoyl N-acetylcysteamine substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3621046";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"1.42"
"CHEMBL3623419";"";"None";"418.32";"1";"6.33";"16d";"CCCCn1cc(Oc2ccc(Cl)cc2Cl)c(=O)cc1COc1ccccc1";"IC50";"'='";"1250.0";"nM";"5.90";"";"";"UO_0000065";"14.11";"0.29";"-0.43";"14.59";"0";"CHEMBL3625533";"Inhibition of Staphylococcus aureus FabI assessed as reduction in inhibition of reduction of trans-2-octenoyl N-acetylcysteamine substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3621046";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"1.25"
"CHEMBL3623407";"";"None";"360.20";"1";"5.30";"15l";"O=c1cc(/C=C/c2cccnc2)occ1Oc1ccc(Cl)cc1Cl";"IC50";"'='";"2040.0";"nM";"5.69";"";"";"UO_0000065";"15.80";"0.32";"0.39";"10.87";"0";"CHEMBL3625533";"Inhibition of Staphylococcus aureus FabI assessed as reduction in inhibition of reduction of trans-2-octenoyl N-acetylcysteamine substrate by spectrophotometry";"B";"BAO_0000357";"single protein format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL3994";"Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI";"Staphylococcus aureus";"SINGLE PROTEIN";"CHEMBL3621046";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"2.04"
