Smiles,pChEMBL_Fisico,pChEMBL_MACCS,Media_Predicciones,Violaciones_Lipinski,Scaffold
CC(C)=CC(=O)/C=C(\C)CCC/C(C)=C/CC/C(C)=C/Cn1cnc2c1c(=O)ncn2C,6.008761111111109,6.090873472222223,6.049817291666667,1,O=c1nc[nH]c2nc[nH]c12
Cn1c(C(=O)NCCCC(=O)O)cc(Br)c1Br,6.085398888888888,6.012851617063492,6.04912525297619,0,c1cc[nH]c1
CCC(C)[C@H]1NC(=O)C2N=C(O[C@@H]2C)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)c2csc(n2)[C@H](C)NC(=O)[C@@H]2CSC1=N2,6.030313333333334,6.066864295634918,6.048588814484126,1,O=C1NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(CO2)C(=O)NCC2=NC(CS2)C(=O)NCc2nc1cs2
CC(=O)Nc1cc(Cc2cc3oc4cc(=O)c(NC(C)=O)cc-4nc3cc2CO)ccc1O,6.073366666666667,6.023303750601254,6.048335208633961,0,O=c1ccc2nc3ccc(Cc4ccccc4)cc3oc-2c1
C[C@@]12CCC[C@]3(C)c4cc5c(cc4C(=O)[C@](O)(OC1)[C@H]23)C(=O)C1=C(NCCS1(=O)=O)C5=O,6.002000000000002,6.088650158730157,6.04532507936508,0,O=C1C2=C(C(=O)c3cc4c(cc31)C1CCCC3COC(C4=O)C31)S(=O)(=O)CCN2
CN(C)CCc1c2ncsc2c2c3c(c4ccccc4nc13)C=CN2C,6.001843888888891,6.084005932539688,6.042924910714289,0,C1=Cc2c3ccccc3nc3cc4ncsc4c(c23)N1
NC[C@H](O)c1ccc(O)c2c1OC[C@@H](Oc1cccc(O)c1)[C@H]2c1ccc(Br)c(Br)c1,6.068564444444442,6.013853119648874,6.041208782046658,1,c1ccc(OC2COc3ccccc3C2c2ccccc2)cc1
CCC1=C[C@H]2C[C@@H]3[C@H](CC[C@@H]4/C=C/C(=O)C5=C(O)[C@H](CCCNC(=O)/C=C\C[C@@H]34)NC5=O)[C@H]2[C@@H]1CO,6.038818888888886,6.04355996362434,6.041189426256613,0,O=C1C=CCC2C(C=CC(=O)C3=CC(CCCN1)NC3=O)CCC1C3CC=CC3CC21
CC(C)C[C@H]1C(=O)OCc2ccc(C=O)n21,6.008713333333334,6.071484356060608,6.040098844696971,0,O=C1Cn2cccc2CO1
CO[C@@]1(Cc2ccccc2)NC(=O)[C@](O)(Cc2ccccc2)NC1=O,6.061991111111107,6.017625857683981,6.039808484397544,0,O=C1NC(Cc2ccccc2)C(=O)NC1Cc1ccccc1
COc1c2c(c(O)c3c1[C@H](O)Cc1cc(CC(C)=O)c(C(=O)O)c(O)c1-3)C(=O)c1cccc(O)c1C2=O,6.012802222222224,6.065795278138526,6.039298750180375,1,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCc1ccccc1-3
COC(=O)c1c([S+](C)[O-])ccc2oc3cc(CO)cc(O)c3c(=O)c12,6.050344444444443,6.027794374819624,6.039069409632034,0,O=c1c2ccccc2oc2ccccc12
C=C1[C@@H](C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)CC[C@H](O)[C@H](O)C(C)=C[C@@H](C)CC=C[C@H]3[C@@H]1O,6.014741111111112,6.0632511276455,6.0389961193783055,1,C=C1CC2C=CCCC=CCCCCC(=O)C23C(=O)NC(Cc2c[nH]c4ccccc24)C3C1
CC1(C)Cc2cc(CO)c(CCCl)c(CO)c2C1,6.05056333333333,6.026513257936504,6.0385382956349165,0,c1ccc2c(c1)CCC2
CC(=O)OC[C@H]1O[C@H](OCc2c(C)oc(=O)c3c(O)cc(O)cc23)[C@H](O)[C@@H](O)[C@@H]1O,6.063055555555557,6.012601618326122,6.03782858694084,1,O=c1occ(COC2CCCCO2)c2ccccc12
CCO[C@H]1c2c([nH]c3c4c(ccc23)OC(C)(C)C=C4)C(C)(C)[C@@H]2C[C@]34CCCN3C(=O)[C@]12NC4=O,6.015094444444443,6.060493663419915,6.03779405393218,0,O=C1N2CCCC23CC2Cc4[nH]c5c6c(ccc5c4CC12NC3=O)OCC=C6
CC(CCCCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C(=O)C1=C(O)N(C)C(C)C1=O,6.004938888888892,6.066385423280422,6.035662156084657,1,O=C(CCCCCCCCCCCCCCCOC1CCCCO1)C1=CNCC1=O
COC(=O)C(Cc1c(O)c(C)cc(C(C)=O)c1O)Cc1c(O)c(C)cc(C(C)=O)c1O,6.046557777777772,6.024500606060609,6.03552919191919,0,c1ccc(CCCc2ccccc2)cc1
CC(COCO)C(C)C(O)C1C(C)CCC2C3CCC(O)C(CN)C3C(=O)CC21,6.031307777777773,6.036643423520919,6.033975600649346,0,O=C1CC2CCCCC2C2CCCCC12
C[N+]1(C)CCc2cc(O)c(O)cc21.[Cl-],6.013863333333338,6.052850540764788,6.033356937049063,0,c1ccc2c(c1)CC[NH2+]2
COc1ccc2c(c1)C1=N[C@H](CC(C)=O)[C@@H](CC(C)=O)c3c([nH]c4ccccc34)C1=N2,6.000818333333339,6.060299748376622,6.03055904085498,0,c1ccc2c(c1)N=C1C2=NCCc2c1[nH]c1ccccc21
CCOC(=O)[C@H](OCC)[C@@H]1CNC(=O)c2cc(Br)c(Br)n21,6.041496666666664,6.015669893578643,6.028583280122653,0,O=C1NCCn2cccc21
COc1cc2c(c(O)c1C=O)COCC2,6.033320000000001,6.022744688311691,6.028032344155846,0,c1ccc2c(c1)CCOC2
CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6ccncc6c5)C(=O)C[C@H]24)C=C3[C@@H](O)[C@@H]1O,6.032005555555555,6.022566825396823,6.02728619047619,0,O=C1CC2C(CC=C3C=C4CCCCC45CCC32O5)C1c1ccc2ccncc2c1
COc1cn2c(c(Cc3c4n(cc(OC)c3=O)-c3c(ccnc3CC(C)C)C4=O)c1=O)C(=O)c1ccnc(CC(C)C)c1-2,6.005683333333337,6.048537956349207,6.027110644841272,1,O=C1c2ccncc2-n2ccc(=O)c(Cc3c4n(ccc3=O)-c3cnccc3C4=O)c21
CC(C)=CC(=O)NC1=C(CC2=C(NC(=O)C=C(C)C)N3[C@@H](C)C[C@@H](O)[C@@]3(C)C2=O)C(=O)[C@]2(C)C[C@H](O)[C@H](C)N12,6.035599999999996,6.017735082671955,6.026667541335975,1,O=C1C(CC2=CN3CCCC3C2=O)=CN2CCCC12
Cn1c(=N)ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c1=O,6.004055555555556,6.046936706349203,6.025496130952379,0,N=c1ccn(C2CCCO2)c(=O)[nH]1
Cn1c(N)nc(Cc2ccc3c(c2)OCO3)c1Cc1ccc2c(c1)OCO2,6.0236822222222255,6.019121759018762,6.021401990620493,0,c1nc(Cc2ccc3c(c2)OCO3)c(Cc2ccc3c(c2)OCO3)[nH]1
C[C@H]1C=C[C@H]2C[C@H](O)CC[C@H]2[C@@H]1c1cc(NCCO)c(C=O)c(=O)o1,6.000918888888891,6.033209060846562,6.017063974867726,0,O=c1cccc(C2CC=CC3CCCCC32)o1
O=C(O)C[C@@H](NC(=O)c1c[nH]c2cc(Br)c(OC(=O)c3ccc(O)cc3)cc12)C(=O)O,6.020535555555553,6.009512906746036,6.015024231150795,0,O=C(Oc1ccc2[nH]ccc2c1)c1ccccc1
CN1C(=N)N(C)[C@@]2(C1=O)c1[nH]c3ccccc3c1C[C@@]1(C(=O)N(C)C(=O)N1C)[C@@H]2c1c[nH]c2cc(Br)ccc12,6.003741666666668,6.010634940476193,6.00718830357143,1,N=C1NC(=O)C2(N1)c1[nH]c3ccccc3c1CC1(NC(=O)NC1=O)C2c1c[nH]c2ccccc12
CC(C)=CCC/C(C)=C/CC[C@]1(C)Oc2c(c(O)cc3c2CN(CC(=O)O)C3=O)C[C@@H]1O,6.003124444444447,6.005260793650791,6.004192619047619,0,O=C1NCc2c1ccc1c2OCCC1
COc1cccc2c(=O)c(C)c(CO)oc12,6.002497777777776,6.0058702132034645,6.004183995490621,0,O=c1ccoc2ccccc12
COc1c(C)c(O)cc2c1C(O)CC2=O,6.000524444444446,6.004994542568545,6.002759493506495,0,O=C1CCc2ccccc21
