Smiles,MolLogP,MolWt,NumRotatableBonds,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14
CC(=O)O[C@H]1C[C@]2(CO2)[C@@H]2[C@H](OC(C)=O)[C@@]3(O)[C@H](/C=C(CCl)\C=C/[C@H](OC(C)=O)[C@@]2(C)[C@H]1OC(C)=O)OC(=O)[C@@H]3C,1.5359999999999994,599.0290000000003,5,2,2,0,0,2,0.0,52.3938636431594,17.250802561719567,47.96324482106975,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,12.486885409483257,41.447466329991755,23.97268592035911,0.0,0.0,11.600939890232516,12.999757306524504,24.648881943427654,45.91367991282023,17.93977848007109,30.016916361976897,11.70501719873199,0.0,0.0,29.846526439759245
CC(=O)OCC[C@]1(C)[C@@H]([C@H](C)CC(OC(C)=O)C(C)C(C)C)CC[C@H]1C1=CC(=O)[C@@]2(O)C[C@@H](O)CC[C@]2(C)C1=O,4.582500000000005,562.7440000000004,10,3,0,0,0,0,0.0,28.651874643887382,40.41951116960052,100.33564895800706,0.0,0.0,0.0,0.0,0.0,0.0,40.41951116960052,6.606881964512918,23.505100468633575,19.178148736287287,0.0,0.0,0.0,34.61868599845312,86.5292077442843,25.841400552376523,18.125838821658,11.70501719873199,11.566489892729878,0.0,0.0,11.938610575903699
C=C[C@]1(C)C=C2C(=O)C[C@H]3[C@@](C)(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)C(=O)CC[C@]3(C)C2CC1,1.2960999999999985,478.5820000000003,5,3,1,0,0,1,0.0,19.06280027574374,28.080783500513128,52.87531971370193,0.0,0.0,0.0,0.0,0.0,0.0,28.080783500513128,13.213763929025836,11.566489892729878,9.589074368143644,0.0,0.0,6.578935683598497,32.923251812739636,42.086371960566865,18.2566337152488,18.628754398422615,30.19911049735815,12.073271675700152,0.0,0.0,0.0
N=c1[nH]cc([C@@H](c2[nH]c(=N)[nH]c2/C=C/CNC(=O)c2cc(Br)c(Br)[nH]2)[C@H]2CN=C(c3cc(Br)c(Br)[nH]3)O2)[nH]1,4.084840000000002,776.086,8,0,1,0,4,0,16.5531555132248,4.736862953800049,10.818567211583044,39.18208320447552,0.0,6.076020106833881,0.0,0.0,10.818567211583044,35.22065972968958,4.992404732635669,13.08951281182515,81.60072077234038,15.613104395654865,4.992404732635669,0.0,0.0,6.076020106833881,81.92852983555449,18.435527972374114,42.00234951140348,17.491822377445224,11.236366909218471,5.897745344357611,5.907179729351506,0.0
O=C1C2=C(C3=NCCc4c[nH]c1c43)[C@]13C=C(Br)[C@@H](O)C[C@H]1S[C@@H](C3)N2,2.2748999999999997,418.3160000000001,0,2,3,0,1,1,5.316788604006331,6.4208216229260096,5.41499046939678,34.457011408166295,0.0,0.0,0.0,0.0,0.0,10.30076712495354,10.407395202032449,6.544756405912575,39.186758796476106,9.786941916707491,0.0,0.0,11.761884949391115,22.00596400478323,24.825916360475023,39.02545705287555,28.58049151139204,0.0,0.0,5.783244946364939,0.0,0.0
CCC(O)CC(=O)O[C@H]1CC2[C@@](C)(CC[C@H]3[C@@](C)(CC)CCC[C@]23C)C2=CC(=O)C3=C(C(=O)OC3(C)OC)[C@]21C,5.833300000000007,556.7400000000004,6,4,1,0,0,0,0.0,28.59420041361561,33.495773969909905,106.25355500416846,0.0,0.0,0.0,0.0,0.0,0.0,33.495773969909905,7.109797541277533,17.72185552226864,9.589074368143644,4.794537184071822,0.0,0.0,47.46032924430514,85.17857507466296,14.033534740968157,29.085987540209626,6.103966387748303,5.783244946364939,5.7871111525705965,0.0,11.938610575903699
CN[C@]12CC3(C=CC(=O)C=C3)O[C@]1(Cc1ccc(OC)cc1)N(C)C(=O)N2,1.3588999999999996,369.4210000000001,4,1,2,1,0,2,15.37044016181271,15.95222176079788,0.0,11.984273114623004,0.0,0.0,4.794537184071822,5.749511833283905,0.0,15.533486938863138,0.0,21.205141506631914,11.814359458703011,15.01123551892863,4.794537184071822,0.0,0.0,12.13273413692322,49.04793803863293,19.88931522852921,7.109797541277533,17.013422679637504,11.508230540335193,0.0,0.0,6.031114512338072
CO[C@@H]1O[C@@H](OC)c2c1ccc([C@@]1(C)CCCC(C)(C)C1)c2[C@@H](C)C(=O)O,5.052800000000005,376.4930000000001,5,1,1,1,0,0,0.0,24.42011651486875,5.41499046939678,94.13000076208634,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,14.219595082555067,5.969305287951849,4.794537184071822,0.0,0.0,0.0,39.32476735892111,48.1430859906562,25.346498065949056,5.917906046161393,0.0,12.580053458670426,0.0,0.0,5.969305287951849
CCCc1cc(O)cc2c1C(=O)c1c(O)cccc1C2=O,2.825700000000001,282.295,2,1,0,2,0,0,0.0,6.4208216229260096,0.0,50.75089064924525,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,0.0,0.0,0.0,25.477292959539852,30.183374320007832,16.690354475090988,5.563451491696996,11.49902366656781,11.566489892729878,0.0,0.0,0.0
C=C(CCCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,8.335000000000008,426.72900000000027,7,4,0,0,0,0,0.0,0.0,46.33741721576192,111.66854547356525,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576192,0.0,0.0,0.0,0.0,0.0,0.0,71.26149409487604,110.54563344502203,0.0,6.103966387748303,0.0,0.0,0.0,0.0,0.0
CC(=O)O[C@]1(C)CC[C@H](C(C)C)[C@H]2C3OC(C[C@](C)(O)C(=O)CC[C@@]3(C)O)[C@H]21,2.6290000000000004,396.5240000000002,2,1,2,0,0,2,0.0,19.06280027574374,23.671624184645573,73.64653131277379,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,0.0,11.75255023431679,9.589074368143644,0.0,0.0,0.0,13.847474399381248,51.869488560172684,31.60119253786543,17.808983586480295,11.202101621967376,5.783244946364939,0.0,0.0,5.969305287951849
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC1=O,2.461000000000003,585.7900000000002,9,0,1,1,0,1,26.583943020031654,30.393507543285114,23.671624184645573,80.215813958,0.0,0.0,0.0,0.0,0.0,26.583943020031654,23.671624184645573,0.0,29.535898646757527,23.97268592035911,0.0,0.0,0.0,85.72173293983302,48.4975405451206,6.4208216229260096,0.0,30.209204145739804,0.0,29.535898646757527,0.0,0.0
CCC[C@@H]1NC(=O)[C@@H]2C[C@H](C)CN2C(=O)[C@@H](NC=O)CNC(=O)[C@@H](CSSC[C@H]2NC(=O)c3coc(n3)[C@H](C)NC(=O)C(=O)[C@H](CCC)NC(=O)[C@@H]3C[C@H](C)CN3C(=O)[C@@H](NC=O)CNC2=O)NC(=O)c2coc(n2)[C@H](C)NC(=O)C1=O,-3.0338000000000065,1185.3099999999997,13,0,4,0,2,2,53.167886040063316,57.53444620886186,11.835812092322787,124.90941279588812,0.0,0.0,0.0,0.0,0.0,72.9356625436587,11.835812092322787,37.684732837143876,105.04627375125065,67.12352057700551,9.967957041894417,0.0,0.0,62.124387997387956,51.36657298340806,37.684732837143876,12.083681658295921,60.86105262446179,11.387855989696922,71.61120672512297,23.628718917406022,0.0
COC(=O)c1cc(OC)c2c(O)c(C(C)=O)c(O)c(O)c2c1,1.9544000000000004,306.27000000000004,3,0,0,2,0,0,4.736862953800049,4.736862953800049,0.0,27.63971455122826,0.0,10.772448428929591,0.0,22.99804733313562,0.0,0.0,0.0,14.219595082555067,22.52499866324638,4.794537184071822,4.794537184071822,0.0,0.0,0.0,19.056471336613843,5.386224214464796,25.169270788716858,17.062475158264807,17.28226861293275,0.0,0.0,5.969305287951849
C[C@@H]1CCCC(C)(C)[C@@]12CC[C@@]1(C)[C@@H]3CC[C@]4(C)[C@H](CC[C@]5(C)c6c(C(O)C(=O)O)ccc(OS(=O)(=O)[O-])c6C[C@@H]45)[C@@]3(C)CC[C@@H]1O2.[Na+],4.474300000000003,694.907,4,5,1,1,0,1,33.74037146525764,31.766212811844266,45.33158606223269,141.88951911285977,0.0,0.0,0.0,5.749511833283905,0.0,0.0,45.33158606223269,0.0,16.368305869601457,0.0,13.212334168400758,0.0,0.0,60.95334908922199,138.5688844356712,5.563451491696996,11.70501719873199,5.749511833283905,6.103966387748303,0.0,10.399000581649606,35.52659132055978
C=C1C[C@@H](O)C=C(C)CC[C@@H]2/C(=C\C=C\C(C)C)[C@@H](OC)O[C@H](OC)[C@@H]12,4.379900000000004,362.5100000000001,4,1,1,0,0,1,0.0,14.210588861400147,17.75371813848418,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,14.219595082555067,0.0,0.0,0.0,0.0,0.0,55.876699570453795,43.5951186908607,20.13750112871646,6.103966387748303,0.0,12.580053458670426,0.0,0.0,0.0
C=C(C(=O)C[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)C[C@H](O)[C@@H]1[C@@]3(C)CC[C@H](O)[C@@H](C)[C@@H]3CC[C@@]21O)C(C)C,5.145400000000007,460.6990000000003,5,4,0,0,0,0,0.0,4.794537184071822,52.25532326192331,92.90899618155183,0.0,0.0,0.0,0.0,0.0,0.0,52.25532326192331,0.0,5.783244946364939,4.794537184071822,0.0,0.0,0.0,48.12135888174224,96.85627310631325,12.338727669087403,17.808983586480295,0.0,5.783244946364939,0.0,0.0,0.0
C=C1CCC[C@H]2[C@](C)(CC[C@H](C)C(=O)O)[C@@H](C)CC[C@@]12C,5.286100000000005,292.463,4,2,0,0,0,0,0.0,4.794537184071822,28.58369907727774,72.64070015924456,0.0,0.0,0.0,0.0,0.0,0.0,28.58369907727774,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,39.84698901243026,67.61154439159843,0.0,5.917906046161393,0.0,0.0,0.0,0.0,5.969305287951849
COc1ccc(Cc2cn(Cc3ccc(O)cc3)c(N=C3NC(=O)N(C)C3=O)n2)cc1,2.4480000000000004,419.44100000000014,6,0,1,2,1,1,10.05365155780638,17.760115212910407,0.0,16.82083097824245,0.0,0.0,10.742876465058316,11.49902366656781,0.0,19.76777650359537,4.992404732635669,14.157469523954724,23.72225330843334,15.011235518928629,9.77851570501903,4.992404732635669,0.0,24.26546827384644,35.392371257240434,19.665337177216276,19.34848194203857,11.49902366656781,0.0,11.783959066743764,5.907179729351506,6.031114512338072
COc1cc(CCN(C)C)c2sc3c(OC)c(OC)c(SC)c(CCN(C)C)c3ssc2c1O,5.963400000000007,542.8140000000003,10,0,0,2,1,0,14.210588861400147,12.841643245852019,0.0,11.126902983393991,0.0,18.799679665876404,0.0,22.99804733313562,0.0,9.799819461700956,0.0,68.86536254987791,62.579209567932374,0.0,0.0,0.0,23.098670827325854,20.680859074730126,64.48137041192778,13.08951281182515,40.32463584875768,4.699919916469101,22.99804733313562,0.0,0.0,0.0
C[N+]1(C)C=C(C(=O)[O-])CC1,-0.8996999999999995,141.17,1,0,1,0,0,0,5.106527394840706,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.640100371266954,5.969305287951849,0.0,0.0,0.0,0.0,0.0,0.0,11.993926152995277,26.609405659218805,6.199954889820448,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCC,5.942900000000004,748.0959999999994,35,0,1,0,0,1,5.316788604006331,14.268263091671919,0.0,187.2096582183836,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,13.213763929025836,5.907179729351506,4.794537184071822,0.0,0.0,0.0,174.36801497253157,12.841643245852019,0.0,25.359571145922096,36.62379832648981,6.290026729335213,5.907179729351506,0.0,0.0
CCCCc1c(C)cc2c3c(nc(=N)[nH]c13)CC2,2.791990000000001,241.33799999999997,3,1,0,1,1,0,5.618183454609236,19.26246486877803,12.333020805482146,42.14966291548209,0.0,10.902924932081056,0.0,0.0,5.409283605791522,9.967957041894417,0.0,0.0,10.902924932081056,5.409283605791522,4.9839785209472085,0.0,0.0,19.410925891078243,49.29737816648566,5.386224214464796,11.210628712464722,0.0,0.0,5.618183454609236,0.0,0.0
Cc1c(O)cc(O)c2c1[C@](C)([C@H](C)O)OC2=O,1.17262,238.23899999999998,1,0,1,1,0,0,0.0,10.337913764783737,6.923737199690624,35.33236605854406,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,26.334663090768867,11.629818560158606,6.103966387748303,17.062475158264807,5.601050810983688,0.0,0.0,5.969305287951849
C=C1CC[C@@](C)(c2cc(Br)c(C)cc2O)[C@H]1C,4.706920000000005,295.21999999999997,1,1,0,1,0,0,0.0,5.41499046939678,12.841643245852017,37.81602062862726,0.0,0.0,0.0,5.749511833283905,0.0,0.0,5.917906046161393,0.0,15.929943897949348,0.0,0.0,0.0,0.0,41.92945851099836,43.37947212032425,15.451161476926188,0.0,5.749511833283905,0.0,0.0,0.0,0.0
CC(C)C/C=C/[C@@H](C)[C@H]1CCC2/C(=C/CO)C([C@@]3(C)CC[C@H](O)C[C@@H]3O)CC[C@@]21C,5.498000000000007,418.66200000000026,6,3,0,0,0,0,0.0,0.0,40.41951116960052,85.98525898186121,0.0,0.0,0.0,0.0,0.0,0.0,40.41951116960052,6.606881964512918,0.0,0.0,0.0,0.0,0.0,58.41985084902403,86.37109368361183,5.41499046939678,18.814814740009524,0.0,0.0,0.0,0.0,0.0
C=C(C)[C@@H]1/C=C(\C(C)C)CC[C@@]2(C)O[C@@H]2CC[C@H](C)CC1=O,5.087900000000005,304.47400000000005,2,1,1,0,0,1,0.0,9.53140013787187,17.75371813848418,66.72279411308317,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,0.0,5.783244946364939,4.794537184071822,0.0,0.0,0.0,44.57237644964279,51.366572983408076,6.4208216229260096,17.622923244893386,5.783244946364939,0.0,0.0,0.0,0.0
CCC(=O)N[C@@H](CO)COc1ccc([C@@H](O)CNC(=O)[C@@H](O)CCC[C@H](O)[C@H]2O[C@H]2CCCCCCC[C@H](O)CCCCCCCCCCCCOC[C@@H](N)CO)cc1,4.4805000000000055,840.1529999999996,39,0,1,1,0,1,21.104107638974895,19.06280027574374,0.0,159.84923078350818,0.0,0.0,0.0,5.749511833283905,0.0,10.633577208012662,5.733667477162185,39.57916622847716,11.814359458703011,9.589074368143644,0.0,0.0,0.0,108.94797405757802,62.6419369891023,19.572459993351504,56.32019310282787,24.564326573293428,0.0,11.814359458703011,0.0,0.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OS(=O)(=O)O)cc(O)c12,-0.12299999999999983,512.4450000000002,6,0,1,2,1,1,10.16565334570059,19.318948968099363,0.0,0.0,0.0,22.292943266678478,0.0,17.248535499851716,0.0,0.0,0.0,6.606881964512918,21.368244937756643,9.347287057762186,4.183085432649707,8.417796984328938,0.0,0.0,24.26546827384644,23.762552697081826,6.606881964512918,52.2899264380781,11.532756779648842,6.290026729335213,0.0,10.399000581649606
COC(=O)C[C@H]1C(C)(C)[C@@H]2O[C@@]34C[C@]2(O)C(=O)[C@]1(C)[C@H]3CC[C@@]1(C)[C@H](c2ccoc2)OC(=O)C[C@]14O,2.481900000000001,502.56000000000034,3,3,2,0,1,2,0.0,28.59420041361561,28.080783500513125,71.46647479283784,0.0,0.0,0.0,0.0,0.0,0.0,28.080783500513125,7.109797541277533,17.72185552226864,14.383611552215466,0.0,0.0,0.0,27.694948798762496,30.2409068298718,35.152981722503974,32.16091154322996,17.30606800971568,11.384295757348628,0.0,0.0,11.938610575903699
CO[C@@]1(C)N(/C=C/c2ccccc2)C(=O)C2=C[C@@]3(C(=O)N(C)c4ccccc43)C(=O)N21,2.4601000000000006,415.4490000000001,3,0,3,2,0,1,4.899909730850478,24.535464975412292,0.0,18.050640183084614,0.0,6.076020106833881,5.687386274683562,0.0,0.0,9.799819461700956,0.0,19.057379254805202,29.48494556957196,24.18343101391642,0.0,0.0,0.0,48.53093654769288,23.781858773826368,38.531999379846354,0.0,5.697039313055833,5.41499046939678,5.848920376956821,17.721539188054518,0.0
CC(C)C/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C,4.301100000000004,434.66100000000023,4,4,0,0,0,0,0.0,0.0,46.33741721576191,85.98525898186121,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576191,0.0,0.0,0.0,0.0,0.0,0.0,46.77072621212088,85.86817810684721,11.83581209232279,18.31189916324491,5.601050810983688,0.0,0.0,0.0,0.0
CCCCCCC[C@H]1OC(=O)C=C(C)[C@@H]1O,2.5795000000000017,226.316,6,0,1,0,0,0,0.0,9.53140013787187,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,32.60702369139466,25.33848497561191,6.076020106833881,0.0,12.207932775496605,0.0,0.0,0.0,5.969305287951849
CC(=O)O[C@H]1C[C@@H](O)/C(C)=C\[C@@H]2OC(=O)[C@]3(C)O[C@]23[C@@H](OC(C)=O)[C@H]2[C@](C)(O)[C@@H](O)C[C@H](OC(C)=O)[C@]12C,0.083600000000001,540.5620000000002,3,2,2,0,0,2,0.0,42.86246350528753,11.332896515558172,61.307803643686384,0.0,0.0,0.0,0.0,0.0,0.0,11.332896515558172,0.0,23.877221151807397,14.383611552215466,4.794537184071822,0.0,0.0,6.923737199690624,32.42033623597502,39.53076089108528,23.223974055877076,18.31189916324491,17.30606800971568,0.0,0.0,23.877221151807397
C=C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O[C@@H]5OC[C@@H](O)[C@@H](O)[C@@H]5O)CC[C@]4(C)[C@H]3CC[C@]12C,3.6555000000000026,434.61700000000025,3,4,1,0,0,1,0.0,9.473725907600098,40.419511169600526,71.63486900571534,0.0,0.0,0.0,0.0,0.0,0.0,40.419511169600526,6.606881964512918,0.0,0.0,0.0,0.0,6.578935683598497,19.92349450621513,98.20690577593463,0.0,12.71084835226122,18.31189916324491,6.290026729335213,0.0,0.0,0.0
CCC[C@H]1c2ccccc2[C@@H]1CCCCc1cc(O)cc(OS(=O)(=O)O)c1,4.967700000000005,390.50100000000003,9,1,0,2,0,0,4.183085432649707,16.819822204575615,0.0,67.55401188173445,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,10.399000581649606,4.552749873690364,0.0,8.417796984328938,0.0,44.030848719389084,66.34218719604104,6.06636706846161,0.0,11.49902366656781,0.0,0.0,0.0,10.399000581649606
CCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(=O)CO[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCC(C)C,0.7012999999999887,1590.9380000000012,58,0,4,0,0,4,15.950365812018994,61.8675895507595,5.917906046161393,252.9266211779376,0.0,0.0,0.0,0.0,0.0,15.950365812018994,5.917906046161393,33.03440982256459,29.660149763958216,14.383611552215466,9.589074368143644,0.0,0.0,213.39586028685227,25.683286491704038,19.765380445542643,68.96891589648875,98.16637778073743,12.580053458670426,17.721539188054518,11.574222305141193,11.938610575903699
CC(C)CCC[C@@H](C)[C@H]1CC=C2C(=O)CC[C@H]3[C@H](C)[C@@H](O)CC[C@]3(C)C(=O)CC[C@@]21C,6.526900000000008,430.6730000000003,5,3,0,0,0,0,0.0,9.589074368143644,40.41951116960052,105.75063942740385,0.0,0.0,0.0,0.0,0.0,0.0,40.41951116960052,0.0,11.566489892729878,9.589074368143644,0.0,0.0,0.0,66.88090817375564,72.68173334490308,18.2566337152488,6.103966387748303,5.783244946364939,5.783244946364939,0.0,0.0,0.0
C/C=C\C/C=C\C/C=C\CCCCCCCc1ccc(C=O)[nH]1,6.1790000000000065,313.4849999999999,13,0,0,0,1,0,0.0,6.4208216229260096,0.0,74.47270335686746,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.286160523129555,4.794537184071822,0.0,0.0,0.0,55.71858550978132,57.581401074169904,5.693927994848461,5.693927994848461,0.0,6.286160523129555,0.0,0.0,0.0
CC(=O)O[C@]1(C)CC[C@H](C(C)C)[C@H]2C3OC(C[C@](C)(O)[C@@H](O)CC[C@@]3(C)O)[C@H]21,2.4208,398.5400000000002,2,1,2,0,0,2,0.0,14.268263091671919,23.671624184645573,73.64653131277379,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,58.2903101830987,25.180370914939417,29.514000785212282,5.601050810983688,0.0,0.0,0.0,5.969305287951849
CO[C@H]1CCCCC[C@H](C)OC(=O)/C=C/[C@@H](O)CC1,2.594500000000001,270.3690000000001,1,0,1,0,0,0,0.0,14.268263091671919,0.0,51.8694885601727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.841643245852019,45.10386542115455,13.185817648111414,18.31189916324491,0.0,0.0,0.0,0.0,5.969305287951849
C=C(CC[C@@H](C)[C@H]1CCC2C3C(=O)C=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C)[C@@H](C)CC,7.123900000000009,426.68500000000034,6,4,0,0,0,0,0.0,4.794537184071822,46.33741721576192,98.82690222771322,0.0,0.0,0.0,0.0,0.0,0.0,46.33741721576192,0.0,5.783244946364939,4.794537184071822,0.0,0.0,0.0,52.34383074219015,110.70374750569452,5.917906046161393,6.103966387748303,0.0,5.783244946364939,0.0,0.0,0.0
C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)Cc2cn(c3ccccc23)[C@]23C[C@H](NC1=O)C(=O)N1[C@@H](Cc4ccccc4)C(=O)N(c4ccccc42)[C@@H]13,2.939300000000009,996.1379999999998,6,0,5,5,1,3,31.900731624037988,64.78397203259013,0.0,54.003459526953634,0.0,10.902924932081056,5.687386274683562,5.749511833283905,0.0,35.634073525517636,5.733667477162185,11.444666136763054,57.94056931222516,38.461670019353235,0.0,0.0,0.0,109.19460723230902,72.70547630910309,54.89126289300775,11.729227103831523,53.705257672689534,0.0,35.443078376109035,5.907179729351506,0.0
CCCCCCCCC(C)CCCCCCCC[C@@H](O)C#CC#CCO,5.853900000000008,362.598,16,0,0,0,0,0,0.0,0.0,29.59964332158397,110.15979874327142,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.606881964512918,0.0,0.0,0.0,0.0,0.0,109.15902413513068,30.6004179297247,0.0,0.0,12.71084835226122,0.0,0.0,0.0,0.0
C/C=C/C=C/C1Cc2cc(O)cc(O)c2C(=O)O1,2.3116000000000008,246.26199999999997,2,0,1,1,0,0,0.0,11.157684576726059,0.0,22.845177367156435,0.0,0.0,0.0,11.49902366656781,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.228060320501644,24.62957586668311,12.487188691387619,0.0,23.166441546013107,0.0,0.0,0.0,5.969305287951849
O=C1Nc2ccccc2[C@@](O)(c2ccccc2)[C@H]1O,1.2354999999999998,255.273,1,0,1,2,0,0,5.316788604006331,10.39558799505551,0.0,11.126902983393991,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,5.316788604006331,11.594566004035068,4.794537184071822,0.0,0.0,0.0,48.53093654769288,11.629818560158606,11.250837766380558,0.0,0.0,11.70501719873199,0.0,5.907179729351506,0.0
CO[C@H]1C[C@@H]([C@@H](O)[C@@](C)(OC)[C@H](C)OC)O[C@]2(O[C@](C)([C@H]3CC[C@@H]([C@H]4CC[C@H]([C@H]5O[C@](C)(O)[C@H](C)[C@@H](O)[C@@H]5C)O4)O3)[C@H](OC)[C@H]2C)[C@H]1C,3.1992000000000047,688.8960000000003,10,0,5,0,0,5,0.0,42.63176658420044,23.671624184645573,87.49400571215503,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,28.439190165110134,0.0,0.0,0.0,0.0,0.0,27.694948798762496,53.378235290466534,58.53163597268171,61.039663877483015,17.30606800971568,11.574222305141193,0.0,0.0,0.0
C=C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C[C@]4(COC(C)=O)[C@H]3CC[C@]12C,4.719600000000004,356.50600000000014,3,4,0,0,0,0,0.0,14.325937321943691,40.419511169600526,58.79322575986332,0.0,0.0,0.0,0.0,0.0,0.0,40.419511169600526,6.606881964512918,11.75255023431679,9.589074368143644,0.0,0.0,6.578935683598497,19.075777413358388,79.60547054459369,18.759549292013414,0.0,6.606881964512918,5.783244946364939,0.0,0.0,5.969305287951849
Cc1nn(C)c(C)c1C=O,0.84944,138.17,1,0,0,0,1,0,0.0,7.04767198267719,13.847474399381248,21.74584466546574,0.0,0.0,0.0,0.0,0.0,9.780484743446223,7.04767198267719,0.0,6.286160523129555,9.476340119217006,0.0,5.098681808301038,0.0,0.0,13.847474399381248,12.74159997752565,11.257379486545457,0.0,6.286160523129555,0.0,0.0,0.0
COc1cc2ccn3c(CC(C)C)nc4c(O)nc(c1OC)c2c43,3.394800000000002,325.3680000000001,4,0,0,1,3,0,9.473725907600098,6.4208216229260096,5.917906046161393,19.671878897381177,0.0,27.322550581778373,0.0,17.37901200300318,0.0,14.36865164815621,5.917906046161393,14.219595082555067,27.322550581778373,0.0,9.967957041894417,0.0,0.0,13.847474399381248,23.436864397549407,18.003889409003882,19.736295800171327,11.341105215616189,17.01572438418407,5.879988336435371,0.0,0.0
CN1C(=O)C2(O)c3c(cccc31)C[C@@H]1[C@H]2C(=O)NC1(C)C,0.5474999999999999,286.3310000000001,0,1,2,1,0,1,10.216698334856808,21.61094680205334,11.835812092322787,24.97437738277524,0.0,0.0,5.687386274683562,0.0,0.0,5.316788604006331,11.835812092322787,11.947581713527669,17.501745733386574,9.589074368143644,0.0,0.0,0.0,12.13273413692322,31.898114582465865,24.067954772918924,11.605292320844956,0.0,5.601050810983688,5.907179729351506,5.907179729351506,0.0
